holiday,rain_1h,snow_1h,cloud_coverage_percentage,weather_main,weather_description,date_time,traffic_volume,year,month,hour,weekday,is_weekend,temp_celsius
,0.0,0.0,40,Clouds,scattered clouds,2012-10-13 08:00:00,3479,2012,10,8,Saturday,True,-3.92
,0.0,0.0,40,Clouds,scattered clouds,2012-10-13 09:00:00,4546,2012,10,9,Saturday,True,-0.54
,0.0,0.0,20,Clouds,few clouds,2012-10-13 10:00:00,4579,2012,10,10,Saturday,True,3.63
,0.0,0.0,1,Clear,sky is clear,2012-10-13 11:00:00,4438,2012,10,11,Saturday,True,6.07
,0.0,0.0,1,Clear,sky is clear,2012-10-13 12:00:00,4623,2012,10,12,Saturday,True,7.2
,0.0,0.0,1,Clear,sky is clear,2012-10-13 13:00:00,4440,2012,10,13,Saturday,True,8.66
,0.0,0.0,1,Clear,sky is clear,2012-10-13 14:00:00,4495,2012,10,14,Saturday,True,9.9
,0.0,0.0,1,Clear,sky is clear,2012-10-13 15:00:00,4483,2012,10,15,Saturday,True,10.81
,0.0,0.0,1,Clear,sky is clear,2012-10-13 16:00:00,4591,2012,10,16,Saturday,True,11.38
,0.0,0.0,1,Clear,sky is clear,2012-10-13 17:00:00,4477,2012,10,17,Saturday,True,11.29
,0.0,0.0,1,Clear,sky is clear,2012-10-13 18:00:00,4221,2012,10,18,Saturday,True,10.49
,0.0,0.0,20,Clouds,few clouds,2012-10-13 19:00:00,3672,2012,10,19,Saturday,True,8.7
,0.0,0.0,1,Clear,sky is clear,2012-10-13 20:00:00,3015,2012,10,20,Saturday,True,8.23
,0.0,0.0,75,Clouds,broken clouds,2012-10-13 21:00:00,2769,2012,10,21,Saturday,True,8.69
,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 22:00:00,2875,2012,10,22,Saturday,True,9.08
,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 23:00:00,1931,2012,10,23,Saturday,True,9.03
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 00:00:00,1309,2012,10,0,Sunday,True,9.34
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 01:00:00,870,2012,10,1,Sunday,True,9.39
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 02:00:00,654,2012,10,2,Sunday,True,9.43
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 03:00:00,364,2012,10,3,Sunday,True,9.08
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 04:00:00,262,2012,10,4,Sunday,True,8.93
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 05:00:00,505,2012,10,5,Sunday,True,9.08
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 06:00:00,861,2012,10,6,Sunday,True,9.09
,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 07:00:00,1132,2012,10,7,Sunday,True,9.09
,0.0,0.0,57,Mist,mist,2012-10-14 08:00:00,1797,2012,10,8,Sunday,True,9.09
,0.0,0.0,57,Drizzle,light rain or drizzle,2012-10-14 09:00:00,2685,2012,10,9,Sunday,True,9.28
,0.0,0.0,57,Mist,mist,2012-10-14 09:00:00,2685,2012,10,9,Sunday,True,9.28
,0.0,0.0,57,Haze,haze,2012-10-14 09:00:00,2685,2012,10,9,Sunday,True,9.28
,0.0,0.0,57,Drizzle,light rain or drizzle,2012-10-14 10:00:00,3370,2012,10,10,Sunday,True,9.18
,0.0,0.0,57,Mist,mist,2012-10-14 10:00:00,3370,2012,10,10,Sunday,True,9.18
,0.0,0.0,57,Drizzle,light rain or drizzle,2012-10-14 11:00:00,3662,2012,10,11,Sunday,True,9.67
,0.0,0.0,57,Mist,mist,2012-10-14 11:00:00,3662,2012,10,11,Sunday,True,9.67
,0.0,0.0,57,Mist,mist,2012-10-14 12:00:00,4076,2012,10,12,Sunday,True,10.18
,0.0,0.0,57,Rain,light rain or drizzle,2012-10-14 12:00:00,4076,2012,10,12,Sunday,True,10.18
,0.0,0.0,57,Drizzle,light rain or drizzle,2012-10-14 12:00:00,4076,2012,10,12,Sunday,True,10.18
,0.0,0.0,93,Rain,light rain or drizzle,2012-10-14 13:00:00,4128,2012,10,13,Sunday,True,10.6
,0.0,0.0,93,Mist,mist,2012-10-14 13:00:00,4128,2012,10,13,Sunday,True,10.6
,0.0,0.0,93,Drizzle,light rain or drizzle,2012-10-14 13:00:00,4128,2012,10,13,Sunday,True,10.6
,0.0,0.0,93,Mist,mist,2012-10-14 14:00:00,4358,2012,10,14,Sunday,True,10.94
,0.0,0.0,93,Rain,light rain or drizzle,2012-10-14 14:00:00,4358,2012,10,14,Sunday,True,10.94
,0.0,0.0,93,Drizzle,light rain or drizzle,2012-10-14 14:00:00,4358,2012,10,14,Sunday,True,10.94
,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342,2012,10,15,Sunday,True,11.4
,0.0,0.0,93,Rain,light rain or drizzle,2012-10-14 15:00:00,4342,2012,10,15,Sunday,True,11.4
,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234,2012,10,16,Sunday,True,11.53
,0.0,0.0,93,Rain,light rain or drizzle,2012-10-14 17:00:00,4271,2012,10,17,Sunday,True,11.49
,0.0,0.0,93,Mist,mist,2012-10-14 17:00:00,4271,2012,10,17,Sunday,True,11.49
,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080,2012,10,18,Sunday,True,11.25
,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453,2012,10,19,Sunday,True,11.02
,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718,2012,10,20,Sunday,True,10.88
,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439,2012,10,21,Sunday,True,10.43
,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819,2012,10,22,Sunday,True,9.89
,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002,2012,10,23,Sunday,True,8.8
,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002,2012,10,23,Sunday,True,8.8
,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542,2012,10,0,Monday,False,8.46
,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542,2012,10,0,Monday,False,8.46
,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303,2012,10,1,Monday,False,8.42
,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239,2012,10,2,Monday,False,8.27
,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335,2012,10,3,Monday,False,8.14
,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335,2012,10,3,Monday,False,8.14
,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810,2012,10,4,Monday,False,7.87
,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810,2012,10,4,Monday,False,7.87
,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606,2012,10,5,Monday,False,7.67
,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606,2012,10,5,Monday,False,7.67
,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714,2012,10,6,Monday,False,7.24
,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798,2012,10,7,Monday,False,7.04
,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114,2012,10,8,Monday,False,6.67
,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094,2012,10,9,Monday,False,6.6
,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473,2012,10,10,Monday,False,6.92
,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529,2012,10,11,Monday,False,7.17
,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823,2012,10,12,Monday,False,8.57
,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872,2012,10,13,Monday,False,10.86
,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238,2012,10,14,Monday,False,12.73
,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584,2012,10,15,Monday,False,13.72
,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246,2012,10,16,Monday,False,14.45
,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957,2012,10,17,Monday,False,14.12
,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535,2012,10,18,Monday,False,13.03
,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234,2012,10,19,Monday,False,12.05
,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677,2012,10,20,Monday,False,11.53
,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077,2012,10,21,Monday,False,11.34
,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380,2012,10,22,Monday,False,10.39
,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927,2012,10,23,Monday,False,9.18
,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500,2012,10,0,Tuesday,False,8.06
,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324,2012,10,1,Tuesday,False,6.72
,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257,2012,10,2,Tuesday,False,5.78
,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354,2012,10,3,Tuesday,False,4.76
,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769,2012,10,4,Tuesday,False,4.06
,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769,2012,10,5,Tuesday,False,3.46
,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789,2012,10,6,Tuesday,False,2.96
,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055,2012,10,7,Tuesday,False,1.66
,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408,2012,10,8,Tuesday,False,1.84
,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254,2012,10,9,Tuesday,False,4.76
,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547,2012,10,10,Tuesday,False,7.56
,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784,2012,10,11,Tuesday,False,10.7
,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015,2012,10,12,Tuesday,False,12.86
,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057,2012,10,13,Tuesday,False,13.16
,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430,2012,10,14,Tuesday,False,15.0
,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,2012,10,15,Tuesday,False,16.0
,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,2012,10,16,Tuesday,False,15.84
,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,2012,10,17,Tuesday,False,15.71
,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,2012,10,18,Tuesday,False,15.01
,0.0,0.0,68,Rain,light rain or drizzle,2012-10-16 19:00:00,3311,2012,10,19,Tuesday,False,14.13
,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,2012,10,20,Tuesday,False,13.89
,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,2012,10,21,Tuesday,False,13.75
,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,2012,10,22,Tuesday,False,13.94
,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,2012,10,23,Tuesday,False,13.94
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,2012,10,0,Wednesday,False,13.74
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,2012,10,1,Wednesday,False,13.78
,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,2012,10,2,Wednesday,False,13.78
,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,2012,10,3,Wednesday,False,13.92
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,2012,10,4,Wednesday,False,13.41
,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,2012,10,5,Wednesday,False,12.76
,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,2012,10,6,Wednesday,False,12.14
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,2012,10,7,Wednesday,False,11.77
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,2012,10,8,Wednesday,False,12.2
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-17 09:00:00,5403,2012,10,9,Wednesday,False,12.57
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-17 09:00:00,5403,2012,10,9,Wednesday,False,12.57
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,2012,10,10,Wednesday,False,13.94
,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,2012,10,11,Wednesday,False,15.16
,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,2012,10,12,Wednesday,False,15.46
,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,2012,10,13,Wednesday,False,17.17
,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,2012,10,14,Wednesday,False,18.21
,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,2012,10,15,Wednesday,False,18.86
,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,2012,10,16,Wednesday,False,19.46
,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,2012,10,17,Wednesday,False,19.5
,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,2012,10,18,Wednesday,False,17.37
,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,2012,10,19,Wednesday,False,15.2
,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,2012,10,20,Wednesday,False,13.57
,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,2012,10,21,Wednesday,False,12.34
,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,2012,10,22,Wednesday,False,11.07
,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,2012,10,23,Wednesday,False,10.65
,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,2012,10,0,Thursday,False,10.57
,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,2012,10,1,Thursday,False,9.65
,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,2012,10,2,Thursday,False,9.17
,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,2012,10,3,Thursday,False,9.23
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,2012,10,4,Thursday,False,9.61
,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,2012,10,5,Thursday,False,9.73
,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,2012,10,6,Thursday,False,11.03
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,2012,10,7,Thursday,False,11.54
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,2012,10,8,Thursday,False,11.85
,0.0,0.0,99,Rain,light rain or drizzle,2012-10-18 09:00:00,5256,2012,10,9,Thursday,False,13.75
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,2012,10,10,Thursday,False,15.2
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,2012,10,11,Thursday,False,16.44
,0.0,0.0,99,Rain,light rain or drizzle,2012-10-18 12:00:00,5147,2012,10,12,Thursday,False,15.12
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,2012,10,13,Thursday,False,13.26
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,2012,10,14,Thursday,False,12.81
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,2012,10,15,Thursday,False,13.89
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,2012,10,16,Thursday,False,14.03
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,2012,10,17,Thursday,False,13.79
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,2012,10,18,Thursday,False,12.86
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-18 19:00:00,3427,2012,10,19,Thursday,False,11.52
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-18 20:00:00,2921,2012,10,20,Thursday,False,10.29
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-18 21:00:00,2649,2012,10,21,Thursday,False,9.36
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,2012,10,22,Thursday,False,8.75
,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,2012,10,23,Thursday,False,8.7
,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,2012,10,0,Friday,False,8.13
,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,2012,10,1,Friday,False,7.82
,0.0,0.0,87,Drizzle,light rain or drizzle,2012-10-19 02:00:00,353,2012,10,2,Friday,False,7.29
,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353,2012,10,2,Friday,False,7.29
,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,2012,10,3,Friday,False,6.87
,0.0,0.0,87,Drizzle,light rain or drizzle,2012-10-19 04:00:00,720,2012,10,4,Friday,False,6.64
,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720,2012,10,4,Friday,False,6.64
,0.0,0.0,87,Rain,light rain or drizzle,2012-10-19 04:00:00,720,2012,10,4,Friday,False,6.64
,0.0,0.0,87,Drizzle,light rain or drizzle,2012-10-19 04:00:00,720,2012,10,4,Friday,False,6.64
,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,2012,10,5,Friday,False,6.59
,0.0,0.0,87,Rain,light rain or drizzle,2012-10-19 05:00:00,2370,2012,10,5,Friday,False,6.59
,0.0,0.0,87,Drizzle,light rain or drizzle,2012-10-19 06:00:00,5162,2012,10,6,Friday,False,6.5
,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162,2012,10,6,Friday,False,6.5
,0.0,0.0,87,Rain,light rain or drizzle,2012-10-19 06:00:00,5162,2012,10,6,Friday,False,6.5
,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,2012,10,7,Friday,False,6.3
,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777,2012,10,7,Friday,False,6.3
,0.0,0.0,91,Drizzle,light rain or drizzle,2012-10-19 08:00:00,5235,2012,10,8,Friday,False,6.07
,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235,2012,10,8,Friday,False,6.07
,0.0,0.0,91,Rain,light rain or drizzle,2012-10-19 08:00:00,5235,2012,10,8,Friday,False,6.07
,0.0,0.0,91,Rain,light rain or drizzle,2012-10-19 09:00:00,4606,2012,10,9,Friday,False,6.2
,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606,2012,10,9,Friday,False,6.2
,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,2012,10,10,Friday,False,6.77
,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,2012,10,11,Friday,False,7.29
,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,2012,10,12,Friday,False,7.85
,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,2012,10,13,Friday,False,8.36
,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,2012,10,14,Friday,False,8.78
,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,2012,10,15,Friday,False,8.79
,0.0,0.0,92,Drizzle,light rain or drizzle,2012-10-19 15:00:00,5849,2012,10,15,Friday,False,8.79
,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,2012,10,16,Friday,False,9.12
,0.0,0.0,92,Rain,light rain or drizzle,2012-10-19 17:00:00,4619,2012,10,17,Friday,False,9.26
,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,2012,10,18,Friday,False,9.06
,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,2012,10,19,Friday,False,8.54
,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,2012,10,20,Friday,False,8.11
,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,2012,10,21,Friday,False,7.51
,0.0,0.0,92,Drizzle,light rain or drizzle,2012-10-19 22:00:00,3077,2012,10,22,Friday,False,7.28
,0.0,0.0,92,Drizzle,light rain or drizzle,2012-10-19 22:00:00,3077,2012,10,22,Friday,False,7.28
,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,2012,10,23,Friday,False,6.95
,0.0,0.0,92,Rain,light rain or drizzle,2012-10-19 23:00:00,2051,2012,10,23,Friday,False,6.95
,0.0,0.0,92,Drizzle,light rain or drizzle,2012-10-19 23:00:00,2051,2012,10,23,Friday,False,6.95
,0.0,0.0,92,Rain,light rain or drizzle,2012-10-20 00:00:00,1270,2012,10,0,Saturday,True,6.91
,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270,2012,10,0,Saturday,True,6.91
,0.0,0.0,96,Drizzle,light rain or drizzle,2012-10-20 01:00:00,773,2012,10,1,Saturday,True,7.13
,0.0,0.0,96,Rain,light rain or drizzle,2012-10-20 01:00:00,773,2012,10,1,Saturday,True,7.13
,0.0,0.0,96,Drizzle,light rain or drizzle,2012-10-20 02:00:00,589,2012,10,2,Saturday,True,7.23
,0.0,0.0,96,Drizzle,light rain or drizzle,2012-10-20 03:00:00,432,2012,10,3,Saturday,True,7.47
,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,2012,10,3,Saturday,True,7.47
,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401,2012,10,4,Saturday,True,7.76
,0.0,0.0,96,Drizzle,light rain or drizzle,2012-10-20 04:00:00,401,2012,10,4,Saturday,True,7.76
,0.0,0.0,96,Rain,light rain or drizzle,2012-10-20 04:00:00,401,2012,10,4,Saturday,True,7.76
,0.0,0.0,96,Rain,light rain or drizzle,2012-10-20 05:00:00,759,2012,10,5,Saturday,True,7.81
,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759,2012,10,5,Saturday,True,7.81
,0.0,0.0,96,Drizzle,light rain or drizzle,2012-10-20 05:00:00,759,2012,10,5,Saturday,True,7.81
,0.0,0.0,96,Rain,light rain or drizzle,2012-10-20 06:00:00,1313,2012,10,6,Saturday,True,7.98
,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313,2012,10,6,Saturday,True,7.98
,0.0,0.0,96,Drizzle,light rain or drizzle,2012-10-20 06:00:00,1313,2012,10,6,Saturday,True,7.98
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-20 07:00:00,1824,2012,10,7,Saturday,True,8.13
,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,2012,10,7,Saturday,True,8.13
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-20 07:00:00,1824,2012,10,7,Saturday,True,8.13
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-20 08:00:00,2787,2012,10,8,Saturday,True,8.04
,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787,2012,10,8,Saturday,True,8.04
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-20 08:00:00,2787,2012,10,8,Saturday,True,8.04
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-20 09:00:00,3713,2012,10,9,Saturday,True,8.55
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-20 09:00:00,3713,2012,10,9,Saturday,True,8.55
,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713,2012,10,9,Saturday,True,8.55
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-20 09:00:00,3713,2012,10,9,Saturday,True,8.55
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-20 10:00:00,3815,2012,10,10,Saturday,True,8.87
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-20 10:00:00,3815,2012,10,10,Saturday,True,8.87
,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,2012,10,10,Saturday,True,8.87
,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815,2012,10,10,Saturday,True,8.87
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-20 11:00:00,4339,2012,10,11,Saturday,True,9.2
,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339,2012,10,11,Saturday,True,9.2
,0.0,0.0,100,Drizzle,light rain or drizzle,2012-10-20 11:00:00,4339,2012,10,11,Saturday,True,9.2
,0.0,0.0,100,Rain,heavy rain,2012-10-20 12:00:00,4613,2012,10,12,Saturday,True,9.56
,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613,2012,10,12,Saturday,True,9.56
,0.0,0.0,100,Rain,light rain or drizzle,2012-10-20 12:00:00,4613,2012,10,12,Saturday,True,9.56
,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613,2012,10,12,Saturday,True,9.56
,0.0,0.0,48,Rain,light rain or drizzle,2012-10-20 13:00:00,4507,2012,10,13,Saturday,True,10.16
,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,2012,10,14,Saturday,True,10.64
,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,2012,10,15,Saturday,True,11.05
,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,2012,10,16,Saturday,True,11.17
,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,2012,10,17,Saturday,True,10.98
,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,2012,10,18,Saturday,True,9.99
,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,2012,10,19,Saturday,True,8.25
,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,2012,10,20,Saturday,True,7.32
,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,2012,10,21,Saturday,True,6.37
,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,2012,10,22,Saturday,True,5.7
,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,2012,10,23,Saturday,True,4.97
,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,2012,10,0,Sunday,True,4.79
,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,2012,10,8,Sunday,True,2.78
,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928,2012,10,8,Sunday,True,2.78
,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,2012,10,17,Sunday,True,10.94
,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,2012,10,18,Sunday,True,9.45
,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,2012,10,22,Sunday,True,8.57
,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,2012,10,23,Sunday,True,8.11
,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,2012,10,0,Monday,False,8.14
,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,2012,10,1,Monday,False,7.86
,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,2012,10,2,Monday,False,7.42
